PCTimeStamp       ,HD01_Ambient WindSpeed Avg. (1),HD02_Ambient WindSpeed Avg. (2),HD03_Ambient WindSpeed Avg. (3),HD04_Ambient WindSpeed Avg. (4),HD05_Ambient WindSpeed Avg. (5),HD06_Ambient WindSpeed Avg. (6),HD07_Ambient WindSpeed Avg. (7),HD08_Ambient WindSpeed Avg. (8)
2024-04-04 5:30,4.848,1.977,3.809,2.078,3.754,3.328,2.746,3.367
2024-04-04 5:40,4.523,2.172,3.43,1.371,2.855,1.883,2.07,2.352
2024-04-04 5:50,4.938,2.844,2.863,2.211,3.055,2.152,2.559,2.871
2024-04-04 6:00,4.617,2.523,2.367,2.18,3.113,2.762,3.16,3.148
2024-04-04 6:10,4.641,2.578,2.848,1.895,3.355,2.859,3.016,3.391
2024-04-04 6:20,4.594,2.246,3.949,1.93,4.102,3.676,2.945,3.527
2024-04-04 6:30,4,2.766,3.816,2.18,3.973,3.875,3.367,4.078
2024-04-04 6:40,4.551,2.133,3.293,1.879,3.449,3.5,2.371,3.672
2024-04-04 6:50,4.523,2.266,3.734,2.867,3.5,3.441,3.188,3.746
2024-04-04 7:00,3.445,2.73,2.723,2.145,2.996,2.672,2.941,3.324
2024-04-04 7:10,3.109,3.148,3.293,3.375,2.789,2.637,3.152,3.063
2024-04-04 7:20,2.793,2.684,2.609,2.918,2.445,2.938,2.82,2.457
2024-04-04 7:30,2.977,2.68,2.641,2.918,2.27,2.598,2.313,2.277
2024-04-04 7:40,2.609,2.531,2.617,2.527,2.84,2.539,2.316,2.492
2024-04-04 7:50,3.41,3.191,3.375,2.621,3.191,3.219,2.527,2.664
2024-04-04 8:00,3.539,3.574,3.969,3.781,3.652,3.625,3.453,2.652
2024-04-04 8:10,3.773,3.773,3.465,3.656,3.574,2.957,3.34,3.492
2024-04-04 8:20,3.496,3.406,2.641,3.469,3.844,3.699,3.531,3.574
2024-04-04 8:30,4.195,3.898,4.086,4.031,3.957,4.059,4.012,4.133
2024-04-04 8:40,4.57,4.453,4.391,4.184,4.188,4.18,4.094,4.195
2024-04-04 8:50,4.301,4.219,4.316,4.129,3.953,3.699,4.293,4.066
2024-04-04 9:00,4.145,3.949,3.805,3.551,3.945,3.168,3.699,3.672
2024-04-04 9:10,3.5,3.34,3.309,3.195,2.977,3.316,3.258,2.902
2024-04-04 9:20,2.48,2.074,1.988,2.484,2.832,3.004,3.094,3.273
2024-04-04 9:30,3.164,3.531,3.535,3.613,3.742,3.566,3.984,3.828
2024-04-04 9:40,3.305,3.273,3.16,3.277,2.961,2.664,2.641,2.832
2024-04-04 9:50,3.441,3.473,3.453,2.992,3.398,3.438,3.184,2.406
2024-04-04 10:00,3.418,2.918,3.23,3.156,3.465,3.352,3.199,3.426
2024-04-04 10:10,3.66,3.844,3.563,3.66,3.23,3.391,3.277,3.426
2024-04-04 10:20,3.629,3.508,3.477,3.586,4.234,4.141,4.035,3.426
2024-04-04 10:30,3.855,4.02,4.07,4.246,3.977,3.785,4.262,3.492
2024-04-04 10:40,4.215,3.922,3.309,4.02,3.781,4.352,4.023,4.063
2024-04-04 10:50,4.469,4.012,4.07,3.934,3.414,3.293,3.715,3.359
2024-04-04 11:00,4.148,3.855,3.953,3.816,3.766,3.969,3.805,4.129
2024-04-04 11:10,4.668,4.113,3.965,3.789,3.945,3.832,3.668,4.121
2024-04-04 11:20,4.16,3.93,4.078,4.273,3.977,4.07,4.258,4.406
2024-04-04 11:30,3.793,4.203,3.953,4.078,4.25,4.348,4.434,4.16
2024-04-04 11:40,4.191,4.098,4.031,4.102,3.785,3.762,3.98,4.113
2024-04-04 11:50,4.316,3.355,3.672,3.426,3.527,3.734,3.762,3.949
2024-04-04 12:00,4.598,3.617,4.211,4.406,4.746,4.309,4.398,3.996
2024-04-04 12:10,4.527,3.246,3.875,3.816,4.121,4.078,4.164,3.754
2024-04-04 12:20,4.836,4.227,4.449,4.09,4.348,4.191,4.098,4.391
2024-04-04 12:30,4.375,3.988,4.566,4.438,4.105,4.023,4.047,4.082
2024-04-04 12:40,4.066,2.695,3.398,3.871,4.191,3.652,3.754,3.441
2024-04-04 12:50,4.82,3.203,3.352,3.148,3.574,3.75,3.922,3.816
2024-04-04 13:00,3.875,3.52,4.023,3.406,3.121,3.551,3.457,3.395
2024-04-04 13:10,3.359,3.332,2.879,2.742,3.043,3.039,3.035,2.863
2024-04-04 13:20,3.992,3.441,3.617,3.508,3.652,3.574,3.594,3.324
2024-04-04 13:30,3.813,2.676,3.211,3.91,3.574,2.688,3.309,3.379
2024-04-04 13:40,3.148,3.051,2.91,2.859,3.832,3.734,3.813,3.75
2024-04-04 13:50,4.34,3.492,3.566,3.898,4.012,3.969,4.355,4.266
2024-04-04 14:00,3.926,2.891,3.645,3.559,3.793,3.52,3.961,4.195
2024-04-04 14:10,4.012,3.316,3.289,3.527,3.602,3.219,3.512,3.207
2024-04-04 14:20,3.512,3.402,3.328,4.152,3.797,3.551,3.469,3.434
2024-04-04 14:30,3.797,3.27,3.363,3.461,4.066,3.969,4.16,3.816
2024-04-04 14:40,3.813,3.52,3.352,3.938,3.566,3.48,3.527,3.801
2024-04-04 14:50,4.461,3.984,4.004,3.793,4.207,3.938,3.953,4.047
2024-04-04 15:00,4.406,4.395,4.379,4.461,4.492,3.992,4.246,4.375
2024-04-04 15:10,4.457,4.484,4.527,4.492,4.773,4.414,4.734,4.801
2024-04-04 15:20,4.793,4.711,4.625,4.762,4.781,4.801,5.246,4.641
2024-04-04 15:30,4.992,4.871,4.977,5.426,5.184,5.18,5.141,5.035
2024-04-04 15:40,5.363,5.105,5.258,5.035,5.43,5.043,5.031,5.191
2024-04-04 15:50,5.613,5.121,5.234,5.133,5.723,5.059,5.035,5.277
2024-04-04 16:00,4.941,4.434,4.695,4.852,4.738,4.473,4.867,4.871
2024-04-04 16:10,4.695,4.496,3.934,4.391,4.402,4.129,4.281,4.641
2024-04-04 16:20,4.453,4.238,4.543,4.082,4.156,4.031,4.531,4.391
2024-04-04 16:30,4.195,4.227,4.344,4.375,4.777,4.629,4.676,4.699
2024-04-04 16:40,4.84,4.492,4.742,4.148,5.102,4.836,4.719,4.629
2024-04-04 16:50,4.883,4.512,4.773,4.934,5.117,4.641,4.879,4.922
2024-04-04 17:00,4.941,4.609,4.371,4.582,4.574,4.406,4.711,4.676
2024-04-04 17:10,5.199,3.215,4.238,3.977,4.742,4.637,4.598,4.711
2024-04-04 17:20,4.617,4.25,4.195,3.59,4.141,4.184,4.414,4.535
2024-04-04 17:30,4.344,3.148,3.813,3.359,4.23,4.191,4.02,4.262
2024-04-04 17:40,3.973,2.352,3.297,2.438,3.797,3.406,2.988,3.934
2024-04-04 17:50,4.078,2.055,3.164,2.609,3.102,2.766,2.855,3.027
2024-04-04 18:00,4.375,2.039,3.484,2.496,3.141,3.316,3.117,3.5
2024-04-04 18:10,4.191,2.168,3.547,2.262,3.402,2.949,2.441,2.996
2024-04-04 18:20,3.602,2.023,3.508,2.605,3.207,3.16,3.176,3.188
2024-04-04 18:30,3.887,1.605,3.23,2.008,3.516,3.363,3.508,3.637
2024-04-04 18:40,3.074,1.707,2.758,2.066,3.246,2.965,3.516,3.441
2024-04-04 18:50,4.113,1.816,3.305,2.785,2.914,2.871,2.758,3.594
2024-04-04 19:00,3.813,2.016,2.879,1.941,2.641,2.578,2.641,2.75
2024-04-04 19:10,3.969,1.902,3.047,1.941,2.805,2.832,2.41,3.215
2024-04-04 19:20,4.207,1.941,2.406,2.207,2.859,2.281,2.535,3.266
2024-04-04 19:30,4.324,2.09,2.477,2.824,2.59,2.051,2.543,3
2024-04-04 19:40,4.09,1.672,2.242,2.203,2.375,2.641,2.473,2.656
2024-04-04 19:50,4.441,2.406,2.645,3.195,2.359,2.754,3.043,2.363
2024-04-04 20:00,4.895,3.109,1.773,3.969,2.227,3.035,2.93,2.875
2024-04-04 20:10,4.895,2.535,1.707,3.578,2.434,2.559,3,2.441
2024-04-04 20:20,4.754,3.348,2.582,4.172,2.758,3.355,3.645,3.18
2024-04-04 20:30,4.328,3.832,2.855,4.027,3.105,3.082,4.109,4.047
2024-04-04 20:40,4.117,3.996,3.371,4.18,4.004,3.809,4.574,4.496
2024-04-04 20:50,4.539,4.313,4.172,4.414,4.434,4.453,4.488,4.48
2024-04-04 21:00,4.926,4.465,4.293,4.914,4.984,5.129,5.293,5.16
2024-04-04 21:10,4.816,4.551,3.996,4.75,4.18,4.355,4.828,4.418
2024-04-04 21:20,4.781,4.133,2.531,4.641,3.484,2.949,3.926,3.141
2024-04-04 21:30,4.184,2.336,1.922,2.98,2.68,2.309,3.383,2.043
2024-04-04 21:40,4.18,2.07,1.836,2.734,2.039,2.316,2.398,1.746
2024-04-04 21:50,4.109,1.875,2.75,2.609,3.004,2.461,2.828,2.426
2024-04-04 22:00,3.828,1.727,2.324,2.016,2.473,3.07,2.516,2.414
2024-04-04 22:10,4.152,1.758,2.188,2.5,2.395,2.754,1.684,2.355
2024-04-04 22:20,3.863,1.535,2.094,2.426,1.773,2.125,1.879,2.191
2024-04-04 22:30,4.086,1.977,2.777,2.465,2.707,3.113,3.047,3.043
2024-04-04 22:40,4.672,1.746,3.918,1.59,3.766,3.246,2.348,3.32
2024-04-04 22:50,4.758,2.043,3.203,1.809,3.102,2.273,2.043,2.566
2024-04-04 23:00,4.59,2.199,2.465,2.672,2.77,2.715,2.703,2.859
2024-04-04 23:10,4.777,2.211,3.402,1.531,3.137,3.219,3.059,3.227
2024-04-04 23:20,5.016,2.824,3.313,2.246,3.758,3.059,2.746,3.16
2024-04-04 23:30,4.926,2.453,2.672,2.938,3.043,3.152,2.578,3.141
2024-04-04 23:40,4.816,2.23,2.891,2.699,2.945,2.957,2.605,2.668
2024-04-04 23:50,5.027,2.551,2.52,3.242,2.488,2.93,3.066,2.727
