PCTimeStamp       ,HD01_Ambient WindSpeed Avg. (1),HD02_Ambient WindSpeed Avg. (2),HD03_Ambient WindSpeed Avg. (3),HD04_Ambient WindSpeed Avg. (4),HD05_Ambient WindSpeed Avg. (5),HD06_Ambient WindSpeed Avg. (6),HD07_Ambient WindSpeed Avg. (7),HD08_Ambient WindSpeed Avg. (8)
2024-04-15 13:00,4.742,5,5.586,4.906,4.914,4.762,5.18,5.109
2024-04-15 13:10,5.285,5.605,5.703,5.434,5.5,5.5,5.293,6.133
2024-04-15 13:20,4.895,5.426,5.203,5.469,5.426,5.551,5.496,5.379
2024-04-15 13:30,4.992,5.262,5.84,5.574,5.582,5.758,5.375,5.637
2024-04-15 13:40,4.559,5.336,5.695,5.781,5.934,5.258,5.504,5.68
2024-04-15 13:50,4.563,4.645,5.328,5.211,5.469,4.742,5.227,5.047
2024-04-15 14:00,5.074,5.23,5.07,5.41,5.375,4.867,5.043,5.152
2024-04-15 14:10,4.434,4.844,4.793,4.727,4.363,4.176,4.59,4.691
2024-04-15 14:20,4.453,4.695,5.066,5.004,5.164,4.938,5.246,5.602
2024-04-15 14:30,4.23,4.34,4.496,4.648,4.473,4.406,4.449,5.043
2024-04-15 14:40,3.793,4.422,4.832,4.227,4.559,4.941,4.883,5.016
2024-04-15 14:50,4.539,4.582,4.004,4.461,4.648,4.914,4.844,5.172
2024-04-15 15:00,4.805,4.664,4.867,4.516,5.051,4.762,5.016,5.102
2024-04-15 15:10,4.684,5.191,4.664,5.191,5.52,4.883,5.441,5.219
2024-04-15 15:20,4.488,4.758,4.805,5.023,4.879,5.176,4.859,5.039
2024-04-15 15:30,4.18,4.711,4.629,4.621,5.059,4.977,4.871,5.168
2024-04-15 15:40,4.469,4.953,4.781,5.117,5.125,4.82,5.301,5.371
2024-04-15 15:50,4.516,4.773,4.77,4.586,4.652,4.539,5.281,4.953
2024-04-15 16:00,5.086,5.207,4.953,4.809,5.16,5.109,5.328,5.305
2024-04-15 16:10,4.297,4.496,4.766,4.891,4.902,4.715,4.816,4.949
2024-04-15 16:20,4.402,4.793,4.785,4.789,4.695,5.027,4.754,4.859
2024-04-15 16:30,3.984,4.648,4.516,4.633,4.734,4.664,4.785,5.086
2024-04-15 16:40,3.953,4.684,4.715,4.707,4.598,4.367,4.48,4.98
2024-04-15 16:50,4.043,3.613,4.242,4.594,4.445,4.371,4.5,4.672
2024-04-15 17:00,4.004,4.309,4.664,4.48,4.227,4.109,4.422,4.324
2024-04-15 17:10,3.895,4.262,4.172,4.426,4.082,4.273,4.512,4.441
2024-04-15 17:20,3.652,3.715,4.078,4.074,4.094,4.113,4.227,4.434
2024-04-15 17:30,3.688,3.625,3.934,3.973,4.238,4.176,4.25,3.934
2024-04-15 17:40,3.516,3.391,3.996,4.078,3.891,4.059,3.863,4.055
2024-04-15 17:50,3.609,3.574,3.863,3.363,3.332,3.738,3.313,4.063
2024-04-15 18:00,3.605,3.777,3.785,3.766,3.406,3.484,3.766,3.867
2024-04-15 18:10,3.484,3.805,3.773,3.988,4.043,3.992,3.555,3.961
2024-04-15 18:20,3.43,3.781,3.77,3.652,3.777,3.305,3.215,3.875
2024-04-15 18:30,3.504,3.723,3.742,3.234,3.504,3.324,3.402,3.473
2024-04-15 18:40,3.316,3.523,3.574,3.477,3.57,3.469,2.973,3.328
2024-04-15 18:50,2.977,2.957,2.848,2.984,2.906,3.43,3.324,2.977
2024-04-15 19:00,2.434,2.539,3.223,3.109,2.926,3.082,3.023,3.016
2024-04-15 19:10,2.992,2.945,2.383,3.078,3.016,2.918,3.328,3.07
2024-04-15 19:20,2.809,3.18,2.637,2.891,2.684,2.793,2.676,2.035
2024-04-15 19:30,2.914,2.953,2.875,3.105,1.832,2.578,2.934,3.297
2024-04-15 19:40,2.395,2.93,2.848,2.629,2.098,2.547,2.527,2.609
2024-04-15 19:50,2.609,2.902,2.809,2.527,2.379,3.059,2.801,2.902
2024-04-15 20:00,2.898,2.57,3.113,3.238,3.145,2.988,3.137,3.16
2024-04-15 20:10,3.277,3.367,3.266,2.797,3.184,3.52,2.969,2.777
2024-04-15 20:20,3.113,3.391,2.918,2.871,3.426,3.227,3.43,2.711
2024-04-15 20:30,2.918,2.445,2.883,2.746,3.152,3.215,3.203,3.063
2024-04-15 20:40,2.918,3.238,2.598,2.613,2.992,3.02,3.359,3.227
2024-04-15 20:50,2.91,2.77,2.469,2.371,2.508,2.578,2.676,3.301
2024-04-15 21:00,2.355,2.484,2.512,2.988,2.441,2.027,3.004,3.121
2024-04-15 21:10,3.375,3.551,3.41,3.273,2.91,2.938,2.949,3.227
2024-04-15 21:20,3.121,3.453,3.477,3.004,3.199,3.063,2.965,3.129
2024-04-15 21:30,2.859,3.227,3.406,3.406,3.32,3.367,3.59,3.227
2024-04-15 21:40,2.93,3.074,3.383,3.531,3.402,3.313,3.176,3.539
2024-04-15 21:50,3.059,2.934,3.391,3.465,3.543,3.359,3.188,3.434
2024-04-15 22:00,3.297,2.535,3.426,3.055,3.785,3.922,3.801,3.723
2024-04-15 22:10,3.629,2.941,3.559,2.824,3.328,3.496,3.781,3.855
2024-04-15 22:20,3.266,3.086,3.348,3.012,3.266,3.418,3.578,3.734
2024-04-15 22:30,3.008,2.746,3.129,3,3.418,3.664,3.676,3.602
2024-04-15 22:40,2.754,2.422,3.16,2.73,3.176,3.23,3.449,3.219
2024-04-15 22:50,2.52,2.539,2.797,3.133,3.395,3.172,3.164,3.262
2024-04-15 23:00,3.07,3.449,3.746,3.602,3.617,3.449,3.445,3.68
2024-04-15 23:10,3.445,3.613,3.613,3.461,3.52,3.469,3.496,3.477
2024-04-15 23:20,3.453,3.676,3.82,3.543,3.691,3.859,3.773,3.734
2024-04-15 23:30,3.613,3.727,3.656,3.551,3.645,3.652,3.746,3.57
2024-04-15 23:40,3.195,3.156,3.41,3.578,3.664,3.469,3.734,3.543
2024-04-15 23:50,3.203,3.141,3.438,3.551,3.414,3.383,3.574,3.211
